date,store_id,sku_id,department,price,promo,units_sold,margin_pct,sales_dollars,gross_margin_dollars,lag_1,lag_7,lag_28,rolling_mean_7,rolling_mean_28,rolling_std_28,assortment_size,active_skus_28d_avg,units_28d_avg,assortment_health_ratio,traffic_index,site_score
2024-02-03,2,8,Outdoor Living,60.93049600105171,0,0,0.16012939629470885,0.0,0.0,0.0,1.0,2.0,0.8571428571428571,1.1785714285714286,1.1564175661505611,12,12.0,10.607142857142858,1.0,1.015270156526897,0.6946720792729227
2024-02-04,2,8,Outdoor Living,59.75319710266145,0,2,0.16012939629470885,119.5063942053229,19.13648675745585,0.0,0.0,3.0,0.7142857142857143,1.1071428571428572,1.1655323283657166,12,12.0,10.392857142857142,1.0,1.015270156526897,0.6946720792729227
2024-02-05,2,8,Outdoor Living,60.004443681104114,0,1,0.16012939629470885,60.004443681104114,9.608475341655058,2.0,1.0,0.0,1.0,1.0714285714285714,1.1198072396480807,12,12.0,10.321428571428571,1.0,1.015270156526897,0.6946720792729227
2024-02-06,2,8,Outdoor Living,59.868535611937766,0,1,0.16012939629470885,59.868535611937766,9.586712464587873,1.0,0.0,1.0,1.0,1.1071428571428572,1.1001442906807546,12,12.0,10.392857142857142,1.0,1.015270156526897,0.6946720792729227
2024-02-07,2,8,Outdoor Living,58.73687373709201,0,0,0.16012939629470885,0.0,0.0,1.0,3.0,4.0,1.1428571428571428,1.1071428571428572,1.1001442906807546,12,12.0,10.178571428571429,1.0,1.015270156526897,0.6946720792729227
2024-02-08,2,8,Outdoor Living,52.16923214732535,1,2,0.16012939629470885,104.3384642946507,16.707655297819453,0.0,1.0,0.0,0.7142857142857143,0.9642857142857143,0.961562881252794,12,12.0,10.25,1.0,1.015270156526897,0.6946720792729227
2024-02-09,2,8,Outdoor Living,63.00329455966348,0,0,0.16012939629470885,0.0,0.0,2.0,0.0,1.0,0.8571428571428571,1.0357142857142858,0.961562881252794,12,12.0,10.214285714285714,1.0,1.015270156526897,0.6946720792729227
2024-02-10,2,8,Outdoor Living,58.41856461407097,0,1,0.16012939629470885,58.41856461407097,9.354529484054625,0.0,0.0,1.0,0.8571428571428571,1.0,0.9813067629253165,12,12.0,10.285714285714286,1.0,1.015270156526897,0.6946720792729227
2024-02-11,2,8,Outdoor Living,59.67549407005587,0,1,0.16012939629470885,59.67549407005587,9.555800839026524,1.0,2.0,2.0,1.0,1.0,0.9813067629253165,12,12.0,10.142857142857142,1.0,1.015270156526897,0.6946720792729227
2024-02-12,2,8,Outdoor Living,64.09535222332785,0,0,0.16012939629470885,0.0,0.0,1.0,1.0,1.0,0.8571428571428571,0.9642857142857143,0.9615628812527941,12,12.0,10.214285714285714,1.0,1.015270156526897,0.6946720792729227
2024-02-13,2,8,Outdoor Living,58.69858762558646,0,0,0.16012939629470885,0.0,0.0,0.0,1.0,0.0,0.7142857142857143,0.9285714285714286,0.9786071518602131,12,12.0,10.142857142857142,1.0,1.015270156526897,0.6946720792729227
2024-02-14,2,8,Outdoor Living,62.32577124532814,0,1,0.16012939629470885,62.32577124532814,9.98018812311652,0.0,0.0,1.0,0.5714285714285714,0.9285714285714286,0.9786071518602131,12,12.0,10.178571428571429,1.0,1.015270156526897,0.6946720792729227
2024-01-29,2,9,Home,85.23976385519924,0,0,0.18556818062770405,0.0,0.0,0.0,0.0,1.0,0.5714285714285714,0.5357142857142857,0.9222413461394477,12,12.0,10.285714285714286,1.0,1.015270156526897,0.6946720792729227
2024-01-30,2,9,Home,82.67134239757635,0,0,0.18556818062770405,0.0,0.0,0.0,1.0,0.0,0.5714285714285714,0.5,0.9229582069908973,12,12.0,10.178571428571429,1.0,1.015270156526897,0.6946720792729227
2024-01-31,2,9,Home,86.28529454483733,0,0,0.18556818062770405,0.0,0.0,0.0,2.0,0.0,0.42857142857142855,0.5,0.9229582069908973,12,12.0,10.214285714285714,1.0,1.015270156526897,0.6946720792729227
2024-02-01,2,9,Home,83.97005757898337,0,2,0.18556818062770405,167.94011515796674,31.164341624270993,0.0,1.0,0.0,0.14285714285714285,0.5,0.9229582069908973,12,12.0,10.214285714285714,1.0,1.015270156526897,0.6946720792729227
2024-02-02,2,9,Home,84.9860353194652,0,1,0.18556818062770405,84.9860353194652,15.770703952994955,2.0,0.0,0.0,0.2857142857142857,0.5714285714285714,0.959497222838566,12,12.0,10.464285714285714,1.0,1.015270156526897,0.6946720792729227
2024-02-03,2,9,Home,81.62284360165297,0,1,0.18556818062770405,81.62284360165297,15.146602584818377,1.0,0.0,1.0,0.42857142857142855,0.6071428571428571,0.956044540814477,12,12.0,10.607142857142858,1.0,1.015270156526897,0.6946720792729227
2024-02-04,2,9,Home,88.31257390934235,0,0,0.18556818062770405,0.0,0.0,1.0,0.0,0.0,0.5714285714285714,0.6071428571428571,0.956044540814477,12,12.0,10.392857142857142,1.0,1.015270156526897,0.6946720792729227
2024-02-05,2,9,Home,92.27549573430247,0,1,0.18556818062770405,92.27549573430247,17.123395859933975,0.0,0.0,0.0,0.5714285714285714,0.6071428571428571,0.956044540814477,12,12.0,10.321428571428571,1.0,1.015270156526897,0.6946720792729227
2024-02-06,2,9,Home,89.25173288223255,0,0,0.18556818062770405,0.0,0.0,1.0,0.0,1.0,0.7142857142857143,0.6428571428571429,0.951189731211342,12,12.0,10.392857142857142,1.0,1.015270156526897,0.6946720792729227
2024-02-07,2,9,Home,87.10246708422119,0,0,0.18556818062770405,0.0,0.0,0.0,0.0,1.0,0.7142857142857143,0.6071428571428571,0.956044540814477,12,12.0,10.178571428571429,1.0,1.015270156526897,0.6946720792729227
2024-02-08,2,9,Home,85.98652521367268,0,0,0.18556818062770405,0.0,0.0,0.0,2.0,0.0,0.7142857142857143,0.5714285714285714,0.959497222838566,12,12.0,10.25,1.0,1.015270156526897,0.6946720792729227
2024-02-09,2,9,Home,86.21957896547228,0,0,0.18556818062770405,0.0,0.0,0.0,1.0,0.0,0.42857142857142855,0.5714285714285714,0.959497222838566,12,12.0,10.214285714285714,1.0,1.015270156526897,0.6946720792729227
2024-02-10,2,9,Home,84.4569025081758,0,1,0.18556818062770405,84.4569025081758,15.672513739893558,0.0,1.0,0.0,0.2857142857142857,0.5714285714285714,0.959497222838566,12,12.0,10.285714285714286,1.0,1.015270156526897,0.6946720792729227
2024-02-11,2,9,Home,80.94902279506084,0,2,0.18556818062770405,161.89804559012168,30.043125767339966,1.0,0.0,0.0,0.2857142857142857,0.6071428571428571,0.956044540814477,12,12.0,10.142857142857142,1.0,1.015270156526897,0.6946720792729227
2024-02-12,2,9,Home,89.93489632613296,0,1,0.18556818062770405,89.93489632613296,16.68905508618168,2.0,1.0,0.0,0.5714285714285714,0.6785714285714286,0.9833266074561479,12,12.0,10.214285714285714,1.0,1.015270156526897,0.6946720792729227
2024-02-13,2,9,Home,86.550249279284,0,1,0.18556818062770405,86.550249279284,16.060972291630986,1.0,0.0,2.0,0.5714285714285714,0.7142857142857143,0.9759000729485333,12,12.0,10.142857142857142,1.0,1.015270156526897,0.6946720792729227
2024-02-14,2,9,Home,87.3180492973065,0,2,0.18556818062770405,174.636098594613,32.40690308812268,1.0,0.0,1.0,0.7142857142857143,0.6785714285714286,0.9449111825230682,12,12.0,10.178571428571429,1.0,1.015270156526897,0.6946720792729227
2024-01-29,2,10,Tools,5.4316737162650135,1,0,0.37835965139305416,0.0,0.0,3.0,0.0,3.0,0.8571428571428571,0.6785714285714286,1.0559731838826991,12,12.0,10.285714285714286,1.0,1.015270156526897,0.6946720792729227
2024-01-30,2,10,Tools,5.7897409828171424,0,1,0.37835965139305416,5.7897409828171424,2.190604379914773,0.0,3.0,0.0,0.8571428571428571,0.5714285714285714,0.9594972228385659,12,12.0,10.178571428571429,1.0,1.015270156526897,0.6946720792729227
2024-01-31,2,10,Tools,5.8598442063501075,0,0,0.37835965139305416,0.0,0.0,1.0,0.0,1.0,0.5714285714285714,0.6071428571428571,0.9560445408144769,12,12.0,10.214285714285714,1.0,1.015270156526897,0.6946720792729227
2024-02-01,2,10,Tools,6.056830908953088,0,0,0.37835965139305416,0.0,0.0,0.0,0.0,1.0,0.5714285714285714,0.5714285714285714,0.9594972228385659,12,12.0,10.214285714285714,1.0,1.015270156526897,0.6946720792729227
2024-02-02,2,10,Tools,5.847231360366862,0,0,0.37835965139305416,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.5357142857142857,0.9615628812527939,12,12.0,10.464285714285714,1.0,1.015270156526897,0.6946720792729227
2024-02-03,2,10,Tools,5.985770680653807,0,0,0.37835965139305416,0.0,0.0,0.0,0.0,1.0,0.5714285714285714,0.5357142857142857,0.9615628812527939,12,12.0,10.607142857142858,1.0,1.015270156526897,0.6946720792729227
2024-02-04,2,10,Tools,5.613954695177522,0,0,0.37835965139305416,0.0,0.0,0.0,3.0,0.0,0.5714285714285714,0.5,0.9622504486493763,12,12.0,10.392857142857142,1.0,1.015270156526897,0.6946720792729227
2024-02-05,2,10,Tools,5.828996251222192,0,0,0.37835965139305416,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.5,0.9622504486493763,12,12.0,10.321428571428571,1.0,1.015270156526897,0.6946720792729227
2024-02-06,2,10,Tools,5.684270386218064,0,0,0.37835965139305416,0.0,0.0,0.0,1.0,0.0,0.14285714285714285,0.5,0.9622504486493763,12,12.0,10.392857142857142,1.0,1.015270156526897,0.6946720792729227
2024-02-07,2,10,Tools,5.606465568644448,0,0,0.37835965139305416,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.9622504486493763,12,12.0,10.178571428571429,1.0,1.015270156526897,0.6946720792729227
2024-02-08,2,10,Tools,5.753346898139359,0,0,0.37835965139305416,0.0,0.0,0.0,0.0,0.0,0.0,0.4642857142857143,0.9615628812527939,12,12.0,10.25,1.0,1.015270156526897,0.6946720792729227
2024-02-09,2,10,Tools,6.036041066504051,0,1,0.37835965139305416,6.036041066504051,2.2837943937166316,0.0,0.0,0.0,0.0,0.4642857142857143,0.9615628812527939,12,12.0,10.214285714285714,1.0,1.015270156526897,0.6946720792729227
2024-02-10,2,10,Tools,5.847828531904643,0,1,0.37835965139305416,5.847828531904643,2.2125823647377962,1.0,0.0,0.0,0.14285714285714285,0.5,0.9622504486493763,12,12.0,10.285714285714286,1.0,1.015270156526897,0.6946720792729227
2024-02-11,2,10,Tools,5.704449285051325,0,1,0.37835965139305416,5.704449285051325,2.1583334428813763,1.0,0.0,0.0,0.2857142857142857,0.5357142857142857,0.9615628812527939,12,12.0,10.142857142857142,1.0,1.015270156526897,0.6946720792729227
2024-02-12,2,10,Tools,6.023792233145602,0,2,0.37835965139305416,12.047584466291203,4.558319858794314,1.0,0.0,1.0,0.42857142857142855,0.5714285714285714,0.9594972228385659,12,12.0,10.214285714285714,1.0,1.015270156526897,0.6946720792729227
2024-02-13,2,10,Tools,5.733595073746718,0,0,0.37835965139305416,0.0,0.0,2.0,0.0,0.0,0.7142857142857143,0.6071428571428571,0.9940297973880048,12,12.0,10.142857142857142,1.0,1.015270156526897,0.6946720792729227
2024-02-14,2,10,Tools,5.526604358986537,1,0,0.37835965139305416,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.6071428571428571,0.9940297973880048,12,12.0,10.178571428571429,1.0,1.015270156526897,0.6946720792729227
2024-01-29,2,11,Outdoor Living,66.67942380276627,0,0,0.1878412406979918,0.0,0.0,3.0,2.0,0.0,2.2857142857142856,1.0,1.0886621079036347,12,12.0,10.285714285714286,1.0,1.015270156526897,0.6946720792729227
2024-01-30,2,11,Outdoor Living,62.91899885153191,0,0,0.1878412406979918,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0886621079036347,12,12.0,10.178571428571429,1.0,1.015270156526897,0.6946720792729227
2024-01-31,2,11,Outdoor Living,67.30786584505115,0,1,0.1878412406979918,67.30786584505115,12.643193029068394,0.0,2.0,2.0,1.8571428571428572,1.0,1.0886621079036347,12,12.0,10.214285714285714,1.0,1.015270156526897,0.6946720792729227
2024-02-01,2,11,Outdoor Living,61.96047859718765,1,1,0.1878412406979918,61.96047859718765,11.638733173937094,1.0,4.0,0.0,1.7142857142857142,0.9642857142857143,1.0708993401928104,12,12.0,10.214285714285714,1.0,1.015270156526897,0.6946720792729227
2024-02-02,2,11,Outdoor Living,63.50323713675672,0,3,0.1878412406979918,190.50971141027014,35.785580556321506,1.0,2.0,1.0,1.2857142857142858,1.0,1.0540925533894596,12,12.0,10.464285714285714,1.0,1.015270156526897,0.6946720792729227
2024-02-03,2,11,Outdoor Living,58.5897416695138,1,0,0.1878412406979918,0.0,0.0,3.0,2.0,0.0,1.4285714285714286,1.0714285714285714,1.1198072396480807,12,12.0,10.607142857142858,1.0,1.015270156526897,0.6946720792729227
2024-02-04,2,11,Outdoor Living,58.39938224230635,1,1,0.1878412406979918,58.39938224230635,10.969812416391095,0.0,3.0,1.0,1.1428571428571428,1.0714285714285714,1.1198072396480807,12,12.0,10.392857142857142,1.0,1.015270156526897,0.6946720792729227
2024-02-05,2,11,Outdoor Living,68.12195498914161,0,0,0.1878412406979918,0.0,0.0,1.0,0.0,1.0,0.8571428571428571,1.0714285714285714,1.1198072396480807,12,12.0,10.321428571428571,1.0,1.015270156526897,0.6946720792729227
2024-02-06,2,11,Outdoor Living,69.03567195870335,0,1,0.1878412406979918,69.03567195870335,12.967746273142398,0.0,0.0,0.0,0.8571428571428571,1.0357142857142858,1.1379690439434391,12,12.0,10.392857142857142,1.0,1.015270156526897,0.6946720792729227
2024-02-07,2,11,Outdoor Living,61.28777833987046,1,1,0.1878412406979918,61.28777833987046,11.512372322984774,1.0,1.0,0.0,1.0,1.0714285714285714,1.1198072396480807,12,12.0,10.178571428571429,1.0,1.015270156526897,0.6946720792729227
2024-02-08,2,11,Outdoor Living,67.10590680970148,0,0,0.1878412406979918,0.0,0.0,1.0,1.0,1.0,1.0,1.1071428571428572,1.1001442906807544,12,12.0,10.25,1.0,1.015270156526897,0.6946720792729227
2024-02-09,2,11,Outdoor Living,66.06789505196184,0,2,0.1878412406979918,132.13579010392368,24.82055075373045,0.0,3.0,2.0,0.8571428571428571,1.0714285714285714,1.1198072396480807,12,12.0,10.214285714285714,1.0,1.015270156526897,0.6946720792729227
2024-02-10,2,11,Outdoor Living,64.40611755226601,0,1,0.1878412406979918,64.40611755226601,12.098125029558354,2.0,0.0,0.0,0.7142857142857143,1.0714285714285714,1.1198072396480807,12,12.0,10.285714285714286,1.0,1.015270156526897,0.6946720792729227
2024-02-11,2,11,Outdoor Living,69.1178132916845,0,1,0.1878412406979918,69.1178132916845,12.983175803042165,1.0,1.0,0.0,0.8571428571428571,1.1071428571428572,1.1001442906807544,12,12.0,10.142857142857142,1.0,1.015270156526897,0.6946720792729227
2024-02-12,2,11,Outdoor Living,59.7617052015657,1,1,0.1878412406979918,59.7617052015657,11.22571285128973,1.0,0.0,1.0,0.8571428571428571,1.1428571428571428,1.0788981249502494,12,12.0,10.214285714285714,1.0,1.015270156526897,0.6946720792729227
2024-02-13,2,11,Outdoor Living,58.59430285660495,1,0,0.1878412406979918,0.0,0.0,1.0,1.0,0.0,1.0,1.1428571428571428,1.0788981249502494,12,12.0,10.142857142857142,1.0,1.015270156526897,0.6946720792729227
2024-02-14,2,11,Outdoor Living,62.99274527833008,0,1,0.1878412406979918,62.99274527833008,11.832635428054086,0.0,1.0,0.0,0.8571428571428571,1.1428571428571428,1.0788981249502494,12,12.0,10.178571428571429,1.0,1.015270156526897,0.6946720792729227
2024-01-29,2,12,Automotive,198.08476181399197,0,3,0.25255285653556947,594.254285441976,150.08061729687472,0.0,1.0,0.0,1.0,0.7857142857142857,0.7867957924694432,12,12.0,10.285714285714286,1.0,1.015270156526897,0.6946720792729227
2024-01-30,2,12,Automotive,192.42357107521815,0,1,0.25255285653556947,192.42357107521815,48.59712253982153,3.0,1.0,0.0,1.2857142857142858,0.8928571428571429,0.8751417118804337,12,12.0,10.178571428571429,1.0,1.015270156526897,0.6946720792729227
2024-01-31,2,12,Automotive,178.66221410054607,0,1,0.25255285653556947,178.66221410054607,45.121652526062405,1.0,1.0,0.0,1.2857142857142858,0.9285714285714286,0.8575836609041334,12,12.0,10.214285714285714,1.0,1.015270156526897,0.6946720792729227
2024-02-01,2,12,Automotive,186.5867033639588,0,0,0.25255285653556947,0.0,0.0,1.0,1.0,2.0,1.2857142857142858,0.9642857142857143,0.8380817098475258,12,12.0,10.214285714285714,1.0,1.015270156526897,0.6946720792729227
2024-02-02,2,12,Automotive,191.79451163912773,0,0,0.25255285653556947,0.0,0.0,0.0,2.0,0.0,1.1428571428571428,0.8928571428571429,0.8317445171439015,12,12.0,10.464285714285714,1.0,1.015270156526897,0.6946720792729227
2024-02-03,2,12,Automotive,183.65684410133096,0,1,0.25255285653556947,183.65684410133096,46.38306060009889,0.0,1.0,1.0,0.8571428571428571,0.8928571428571429,0.8317445171439015,12,12.0,10.607142857142858,1.0,1.015270156526897,0.6946720792729227
2024-02-04,2,12,Automotive,190.7355914120003,0,0,0.25255285653556947,0.0,0.0,1.0,0.0,1.0,0.8571428571428571,0.8928571428571429,0.8317445171439015,12,12.0,10.392857142857142,1.0,1.015270156526897,0.6946720792729227
2024-02-05,2,12,Automotive,193.19206207104043,0,1,0.25255285653556947,193.19206207104043,48.7912071360383,0.0,3.0,0.0,0.8571428571428571,0.8571428571428571,0.8482786803738024,12,12.0,10.321428571428571,1.0,1.015270156526897,0.6946720792729227
2024-02-06,2,12,Automotive,183.26367701538607,0,0,0.25255285653556947,0.0,0.0,1.0,1.0,1.0,0.5714285714285714,0.8928571428571429,0.8317445171439015,12,12.0,10.392857142857142,1.0,1.015270156526897,0.6946720792729227
2024-02-07,2,12,Automotive,195.97158559591134,0,1,0.25255285653556947,195.97158559591134,49.49318374205227,0.0,1.0,2.0,0.42857142857142855,0.8571428571428571,0.8482786803738024,12,12.0,10.178571428571429,1.0,1.015270156526897,0.6946720792729227
2024-02-08,2,12,Automotive,185.242284852359,0,1,0.25255285653556947,185.242284852359,46.78346819063892,1.0,0.0,1.0,0.42857142857142855,0.8214285714285714,0.8189230248533257,12,12.0,10.25,1.0,1.015270156526897,0.6946720792729227
2024-02-09,2,12,Automotive,195.38327011981164,0,1,0.25255285653556947,195.38327011981164,49.344602988019204,1.0,0.0,0.0,0.5714285714285714,0.8214285714285714,0.8189230248533257,12,12.0,10.214285714285714,1.0,1.015270156526897,0.6946720792729227
2024-02-10,2,12,Automotive,197.6213695388816,0,1,0.25255285653556947,197.6213695388816,49.909841389515925,1.0,1.0,0.0,0.7142857142857143,0.8571428571428571,0.803431792688493,12,12.0,10.285714285714286,1.0,1.015270156526897,0.6946720792729227
2024-02-11,2,12,Automotive,193.4368202340451,0,2,0.25255285653556947,386.8736404680902,97.70604301853106,1.0,0.0,0.0,0.7142857142857143,0.8928571428571429,0.7859547491585427,12,12.0,10.142857142857142,1.0,1.015270156526897,0.6946720792729227
2024-02-12,2,12,Automotive,187.632588645808,0,0,0.25255285653556947,0.0,0.0,2.0,1.0,1.0,1.0,0.9642857142857143,0.7926581093427849,12,12.0,10.214285714285714,1.0,1.015270156526897,0.6946720792729227
2024-02-13,2,12,Automotive,172.51271744082496,1,0,0.25255285653556947,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.9285714285714286,0.8132500607904444,12,12.0,10.142857142857142,1.0,1.015270156526897,0.6946720792729227
2024-02-14,2,12,Automotive,195.61500018543845,0,0,0.25255285653556947,0.0,0.0,0.0,1.0,1.0,0.8571428571428571,0.9285714285714286,0.8132500607904444,12,12.0,10.178571428571429,1.0,1.015270156526897,0.6946720792729227
2024-01-29,3,1,Tools,150.75734217281624,0,3,0.40146143348054386,452.2720265184487,181.56977608924694,1.0,2.0,0.0,1.5714285714285714,1.8571428571428572,1.2682529749484557,12,12.0,16.964285714285715,1.0,0.9595586169628068,1.2293418203948074
2024-01-30,3,1,Tools,160.52953177233832,0,0,0.40146143348054386,0.0,0.0,3.0,1.0,2.0,1.7142857142857142,1.9642857142857142,1.231745008999739,12,12.0,17.214285714285715,1.0,0.9595586169628068,1.2293418203948074
2024-01-31,3,1,Tools,144.27244048706652,0,2,0.40146143348054386,288.54488097413304,115.83964153934835,0.0,0.0,2.0,1.5714285714285714,1.8928571428571428,1.2863754913561998,12,12.0,16.928571428571427,1.0,0.9595586169628068,1.2293418203948074
2024-02-01,3,1,Tools,147.2274421552124,0,1,0.40146143348054386,147.2274421552124,59.106139975305425,2.0,1.0,2.0,1.8571428571428572,1.8928571428571428,1.2863754913561998,12,12.0,17.0,1.0,0.9595586169628068,1.2293418203948074
2024-02-02,3,1,Tools,156.854056005714,0,1,0.40146143348054386,156.854056005714,62.97085417129145,1.0,3.0,1.0,1.8571428571428572,1.8571428571428572,1.2971274735120224,12,12.0,16.821428571428573,1.0,0.9595586169628068,1.2293418203948074
2024-02-03,3,1,Tools,157.27703918033387,0,2,0.40146143348054386,314.55407836066775,126.281331205825,1.0,3.0,1.0,1.5714285714285714,1.8571428571428572,1.2971274735120224,12,12.0,16.821428571428573,1.0,0.9595586169628068,1.2293418203948074
2024-02-04,3,1,Tools,140.79687121788882,1,2,0.40146143348054386,281.59374243577764,113.04902749741835,2.0,1.0,0.0,1.4285714285714286,1.8928571428571428,1.2863754913561998,12,12.0,17.107142857142858,1.0,0.9595586169628068,1.2293418203948074
2024-02-05,3,1,Tools,133.47925772617018,1,1,0.40146143348054386,133.47925772617018,53.58677414666724,2.0,3.0,4.0,1.5714285714285714,1.9642857142857142,1.231745008999739,12,12.0,16.928571428571427,1.0,0.9595586169628068,1.2293418203948074
2024-02-06,3,1,Tools,149.27007446443497,0,2,0.40146143348054386,298.54014892886994,119.85235614047917,1.0,0.0,1.0,1.2857142857142858,1.8571428571428572,1.1773883752795362,12,12.0,16.75,1.0,0.9595586169628068,1.2293418203948074
2024-02-07,3,1,Tools,147.91745885183624,0,1,0.40146143348054386,147.91745885183624,59.38315506745754,2.0,2.0,2.0,1.5714285714285714,1.8928571428571428,1.1655323283657164,12,12.0,16.857142857142858,1.0,0.9595586169628068,1.2293418203948074
2024-02-08,3,1,Tools,143.45638493408057,1,1,0.40146143348054386,143.45638493408057,57.592205937572686,1.0,1.0,3.0,1.4285714285714286,1.8571428571428572,1.1773883752795362,12,12.0,16.535714285714285,1.0,0.9595586169628068,1.2293418203948074
2024-02-09,3,1,Tools,147.76492933884873,0,5,0.40146143348054386,738.8246466942437,296.60960175262744,1.0,1.0,2.0,1.4285714285714286,1.7857142857142858,1.1660996354464568,12,12.0,16.678571428571427,1.0,0.9595586169628068,1.2293418203948074
2024-02-10,3,1,Tools,153.2471790888004,0,4,0.40146143348054386,612.9887163552016,246.09132877535774,5.0,2.0,3.0,2.0,1.8928571428571428,1.3148520748875054,12,12.0,16.75,1.0,0.9595586169628068,1.2293418203948074
2024-02-11,3,1,Tools,153.58596237019054,0,2,0.40146143348054386,307.1719247403811,123.31768123125113,4.0,2.0,4.0,2.2857142857142856,1.9285714285714286,1.3588822048142533,12,12.0,16.214285714285715,1.0,0.9595586169628068,1.2293418203948074
2024-02-12,3,1,Tools,147.97660196738016,0,0,0.40146143348054386,0.0,0.0,2.0,1.0,4.0,2.2857142857142856,1.8571428571428572,1.2971274735120224,12,12.0,16.035714285714285,1.0,0.9595586169628068,1.2293418203948074
2024-02-13,3,1,Tools,144.4817082024282,0,3,0.40146143348054386,433.4451246072846,174.01150105999344,0.0,2.0,2.0,2.142857142857143,1.7142857142857142,1.2724180205607034,12,12.0,15.821428571428571,1.0,0.9595586169628068,1.2293418203948074
2024-02-14,3,1,Tools,161.35986643326856,0,6,0.40146143348054386,968.1591985996114,388.67857970717455,3.0,1.0,2.0,2.2857142857142856,1.75,1.2945755775256713,12,12.0,15.607142857142858,1.0,0.9595586169628068,1.2293418203948074
2024-01-29,3,2,Tools,56.07373880450447,0,2,0.31053847712928123,112.14747760900894,34.826106910591804,1.0,2.0,0.0,0.8571428571428571,0.9642857142857143,1.4005856673692658,12,12.0,16.964285714285715,1.0,0.9595586169628068,1.2293418203948074
2024-01-30,3,2,Tools,55.738058007561136,0,0,0.31053847712928123,0.0,0.0,2.0,1.0,0.0,0.8571428571428571,1.0357142857142858,1.4005856673692658,12,12.0,17.214285714285715,1.0,0.9595586169628068,1.2293418203948074
2024-01-31,3,2,Tools,53.23068220840463,0,0,0.31053847712928123,0.0,0.0,0.0,0.0,1.0,0.7142857142857143,1.0357142857142858,1.4005856673692658,12,12.0,16.928571428571427,1.0,0.9595586169628068,1.2293418203948074
2024-02-01,3,2,Tools,53.81366436584184,0,0,0.31053847712928123,0.0,0.0,0.0,1.0,0.0,0.7142857142857143,1.0,1.4142135623730951,12,12.0,17.0,1.0,0.9595586169628068,1.2293418203948074
2024-02-02,3,2,Tools,54.96579262068022,0,0,0.31053847712928123,0.0,0.0,0.0,0.0,1.0,0.5714285714285714,1.0,1.4142135623730951,12,12.0,16.821428571428573,1.0,0.9595586169628068,1.2293418203948074
2024-02-03,3,2,Tools,55.34713247169835,0,2,0.31053847712928123,110.6942649433967,34.3748284624676,0.0,1.0,0.0,0.5714285714285714,0.9642857142857143,1.4267845968170128,12,12.0,16.821428571428573,1.0,0.9595586169628068,1.2293418203948074
2024-02-04,3,2,Tools,54.26400059582829,1,0,0.31053847712928123,0.0,0.0,2.0,1.0,2.0,0.7142857142857143,1.0357142857142858,1.4267845968170128,12,12.0,17.107142857142858,1.0,0.9595586169628068,1.2293418203948074
2024-02-05,3,2,Tools,55.15813828553322,0,0,0.31053847712928123,0.0,0.0,0.0,2.0,1.0,0.5714285714285714,0.9642857142857143,1.4267845968170128,12,12.0,16.928571428571427,1.0,0.9595586169628068,1.2293418203948074
2024-02-06,3,2,Tools,55.579819482653576,0,1,0.31053847712928123,55.579819482653576,17.259672501263598,0.0,0.0,0.0,0.2857142857142857,0.9285714285714286,1.438326481986294,12,12.0,16.75,1.0,0.9595586169628068,1.2293418203948074
2024-02-07,3,2,Tools,57.07439486562065,0,2,0.31053847712928123,114.1487897312413,35.447591329290205,1.0,0.0,1.0,0.42857142857142855,0.9642857142857143,1.4267845968170128,12,12.0,16.857142857142858,1.0,0.9595586169628068,1.2293418203948074
2024-02-08,3,2,Tools,53.93091879904949,0,2,0.31053847712928123,107.86183759809899,33.49525078807951,2.0,0.0,0.0,0.7142857142857143,1.0,1.4401645996461911,12,12.0,16.535714285714285,1.0,0.9595586169628068,1.2293418203948074
2024-02-09,3,2,Tools,56.38814797650798,0,0,0.31053847712928123,0.0,0.0,2.0,0.0,0.0,1.0,1.0714285714285714,1.438326481986294,12,12.0,16.678571428571427,1.0,0.9595586169628068,1.2293418203948074
2024-02-10,3,2,Tools,53.68044148911802,1,0,0.31053847712928123,0.0,0.0,0.0,2.0,4.0,1.0,1.0714285714285714,1.438326481986294,12,12.0,16.75,1.0,0.9595586169628068,1.2293418203948074
2024-02-11,3,2,Tools,55.32153115059611,0,1,0.31053847712928123,55.32153115059611,17.17946403596621,0.0,0.0,6.0,0.7142857142857143,0.9285714285714286,1.3313477278633004,12,12.0,16.214285714285715,1.0,0.9595586169628068,1.2293418203948074
2024-02-12,3,2,Tools,57.75314073086,0,1,0.31053847712928123,57.75314073086,17.934572371994328,1.0,0.0,3.0,0.8571428571428571,0.75,0.8871510790372951,12,12.0,16.035714285714285,1.0,0.9595586169628068,1.2293418203948074
2024-02-13,3,2,Tools,55.49898567430869,0,0,0.31053847712928123,0.0,0.0,1.0,1.0,0.0,1.0,0.6785714285714286,0.772373514927102,12,12.0,15.821428571428571,1.0,0.9595586169628068,1.2293418203948074
